0.000000000000000000e+00,1.000000000000000000e+00,1.154700538379251684e+00,1.000000000000000000e+00,1.632993161855452291e+00,1.914854215512676205e+00,2.581988897471611644e+00,1.914854215512676205e+00,2.309401076758503368e+00,3.000000000000000444e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.154700538379251684e+00,1.914854215512676205e+00,2.309401076758503368e+00,3.000000000000000444e+00,2.581988897471611644e+00,3.000000000000000444e+00,3.651483716701108051e+00
1.154700538379251684e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.914854215512676205e+00,2.309401076758503368e+00,1.914854215512676205e+00,2.581988897471611644e+00,3.415650255319866435e+00
1.000000000000000000e+00,1.154700538379251684e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.154700538379251684e+00,1.914854215512676205e+00,1.632993161855452291e+00,1.914854215512676205e+00,2.581988897471611644e+00
1.632993161855452291e+00,1.914854215512676205e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.914854215512676205e+00,1.632993161855452291e+00,1.914854215512676205e+00
1.914854215512676205e+00,2.309401076758503368e+00,1.914854215512676205e+00,1.154700538379251684e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.154700538379251684e+00,1.000000000000000000e+00,1.632993161855452291e+00
2.581988897471611644e+00,3.000000000000000444e+00,2.309401076758503368e+00,1.914854215512676205e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.154700538379251684e+00,1.914854215512676205e+00
1.914854215512676205e+00,2.581988897471611644e+00,1.914854215512676205e+00,1.632993161855452291e+00,1.914854215512676205e+00,1.154700538379251684e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
2.309401076758503368e+00,3.000000000000000444e+00,2.581988897471611644e+00,1.914854215512676205e+00,1.632993161855452291e+00,1.000000000000000000e+00,1.154700538379251684e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000444e+00,3.651483716701108051e+00,3.415650255319866435e+00,2.581988897471611644e+00,1.914854215512676205e+00,1.632993161855452291e+00,1.914854215512676205e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
